class,mean_spectral_flatness,mean_spectral_centroid,low_mean_amp,low_max_amp,mid_mean_amp,mid_max_amp,high_mean_amp,high_max_amp
engine_idling,9.617932694690102e-05,1217.554471554077,4.489472082967432,19.804045,0.4682151912101176,3.2813048,0.0161563507253277,0.609681
engine_idling,9.515381770568715e-05,1244.5030832461016,4.255563131288485,17.171371,0.4699588787625745,6.6750774,0.01628010444272215,0.56522816
engine_idling,9.82684971549656e-05,1261.0404052934798,4.025506134279868,19.469568,0.46210948976567306,3.5987275,0.016470438252901287,0.6274448
engine_idling,0.00010230365480426971,1296.39616491306,3.82249407327246,15.19289,0.4653551902067942,4.2556343,0.016801607072563063,0.56789017
engine_idling,9.679773953355331e-05,1290.352712658272,3.943443459567771,16.960035,0.4729615453790584,3.1854463,0.01715577647708486,0.6400962
engine_idling,9.117228467190177e-05,1275.9293938901951,3.997057866091685,16.94577,0.4723477218378819,2.7330008,0.016899534231963335,0.65806246
engine_idling,9.064924216410021e-05,1272.083993947161,3.986246395217956,17.33368,0.4688122693418289,3.9198627,0.016517180007550536,0.5353831
engine_idling,9.033087015249042e-05,1246.379570974243,4.726262811036551,31.730055,0.4725542685309508,4.1841345,0.017392524878035488,0.5948619
engine_idling,9.457012607101128e-05,1238.5154652969957,5.452284294508627,31.704327,0.4758204328854581,3.3856614,0.01947367058258156,2.414463
engine_idling,0.00011094489217070309,1280.9797943369122,4.940588678807731,23.36752,0.48386467023667007,3.1707072,0.01977737727891475,2.3300958
engine_idling,0.0001236960567797375,1324.3788300780589,4.500986609114753,17.896717,0.49866250353929253,3.4552953,0.019300754164474486,0.60630184
engine_idling,0.00013120431759353835,1335.2130232725146,4.61852975972209,19.329924,0.5056487842045966,3.1287258,0.019500165822306736,0.65396196
engine_idling,8.157595173426981e-05,1206.0556103861447,4.138816132867955,16.790323,0.44795319231842456,5.245792,0.015128068695504197,0.53384346
engine_idling,7.829181412431508e-05,1190.4936738445674,3.96609466238148,15.768392,0.4405125731935618,5.637515,0.014471871500589983,0.49963892
