class,mean_spectral_flatness,mean_spectral_centroid,low_mean_amp,low_max_amp,mid_mean_amp,mid_max_amp,high_mean_amp,high_max_amp
street_music,0.0013808172006764031,1936.313403663271,6.3836287750925305,36.828423,2.020471206327267,76.52081,0.07467245822284084,8.928248
street_music,0.0016771676796201644,1936.616480730341,6.482691609058875,45.57184,1.9423470183542173,64.7161,0.07111619306682675,8.611768
street_music,0.0020238846931454686,2090.0486743284378,6.0988470435197515,45.549595,1.8972679657364173,59.812977,0.08150313702587797,13.69326
street_music,0.0015058117864258668,1941.1444490564384,6.265595351409815,54.680347,2.004574544631954,63.877052,0.07598203894408398,13.11349
street_music,0.0015108654396169805,1855.65458094887,5.713723583427407,40.10922,1.7541492423256662,52.723248,0.060160665368410755,12.234641
street_music,0.001635756444665131,1992.3347722752967,5.623068413866036,40.449917,1.7430794763617687,53.907818,0.06841177963556441,17.055859
drilling,9.139602896105592e-05,3924.515136557907,7.79139536772278,43.128407,5.161498850917776,46.41631,0.32017691354369376,34.728428
drilling,5.758468814965163e-05,3553.1785218517907,5.825129430218675,60.184383,4.607055952643821,82.30559,0.3029881719304159,29.034948
drilling,6.424969823966044e-05,3689.05134922032,5.150415968313207,60.965786,4.0128352857991185,40.695065,0.2949170985977277,20.257616
drilling,8.173554294157312e-05,3972.9879421439637,9.463429415314527,70.11819,5.062074847597786,42.992348,0.3590050351911007,16.384613
drilling,8.002817793241603e-05,3829.0328997479064,5.583697133416313,33.99453,4.005232984299133,56.671085,0.29770619814227245,45.84084
drilling,8.973899073343843e-05,3904.3070003429802,10.510128528687275,82.405815,4.856180317788088,44.2371,0.3793004847085225,23.17055
drilling,5.25338361189346e-05,3596.638586760923,5.360226165844169,68.49623,4.573390427681798,45.645485,0.3143014080749368,18.011494
drilling,6.115701784651132e-05,3682.535178451325,6.798941239827845,68.49623,4.348510862166506,45.645485,0.30671694754981704,25.391813
drilling,6.858507857228425e-05,3750.5739260161736,6.3086449536915925,49.31193,5.188474899497704,62.838108,0.3379849645412028,18.414572
drilling,6.30353045946174e-05,3540.8713014862624,7.406417694198744,75.343216,4.990577671293986,72.042755,0.30492936781467955,28.733702
drilling,5.8523449782983084e-05,3573.2948859982484,8.202844091465314,71.33502,4.537467589897151,54.225353,0.30232849836899667,43.313805
drilling,6.288009306629098e-05,3691.9439431008395,7.827984854404426,108.21277,4.7124812539954855,56.178776,0.32799634462263916,43.313805
drilling,7.167013444851617e-05,3636.294502735433,8.75724977307473,108.21277,4.582391018321504,56.178776,0.3240036867620335,28.447912
drilling,0.00010502561198809999,4060.856866210351,13.790724129356771,93.57187,5.6143888111435905,53.285374,0.38546690290792823,51.051357
drilling,5.7497695255123196e-05,3524.288256662759,5.46854595684731,108.97107,4.500138774624437,41.79797,0.3135225836812081,21.497047
drilling,5.255273484480217e-05,3531.746652724824,6.0014202751626025,81.284744,5.2563003941675825,50.207687,0.32694555392481783,20.520649
drilling,7.80262392153855e-05,3732.8549745440346,5.162439110231977,74.904655,3.790730580353211,63.615337,0.2941502963869905,31.935621
drilling,7.302968765392102e-05,3759.034890450986,9.32960623589542,66.09451,6.178303295643386,64.30167,0.39720227074743086,25.994976
siren,8.252699343216406e-05,1563.8738169568942,0.8119345505316944,4.919308,1.519931887076347,62.84401,0.035312888734876806,10.140467
siren,0.0006337399456282109,2186.5500974445354,0.9139115003701569,4.926645,2.7480528701415956,130.72217,0.16716499589005474,24.618568
siren,0.0015548097536536617,2725.135091827109,0.9292074077483267,7.017279,3.5626764500770856,129.05765,0.32618111010926326,37.51552
