class,mean_spectral_flatness,mean_spectral_centroid,low_mean_amp,low_max_amp,mid_mean_amp,mid_max_amp,high_mean_amp,high_max_amp
engine_idling,0.020304231492775507,4030.089870892476,2.24442656510712,9.340057,0.47452879577432566,2.7232432,0.06853060567095615,1.4067276
engine_idling,0.019807658958640218,4031.2940867637344,2.3637265499729825,12.242872,0.4721301527815934,2.9442053,0.06886178948396869,1.4996489
engine_idling,0.016314081450505856,3879.020590836492,2.811278486603304,17.869791,0.47830162275758364,3.982199,0.06937353256724763,1.1879735
drilling,0.08693822324275971,6473.046299855354,5.847363249435751,46.827023,4.278875882490778,33.564938,1.94895162104979,33.642754
drilling,0.0842346822006115,7330.22734065759,4.628710020965343,47.07903,3.9247295416373795,48.18789,2.3173905949603437,55.457188
drilling,0.08568770018392714,7432.260389313366,3.997635472757148,45.993298,3.571216768250507,49.14365,2.30379049501206,57.35854
drilling,0.0610514632800119,5691.641132180632,0.46307712098034653,6.272343,0.2681619323115472,3.7530448,0.14605740357651673,8.289071
drilling,0.07164113818519358,5935.674393022309,7.645074307621715,77.03372,3.6401335249520463,31.447565,1.5982890091880648,28.93277
drilling,0.07231685549452685,6025.134545844492,8.81407661139587,76.175674,4.238211264184501,31.470993,1.8007260333464572,31.519814
drilling,0.07645238607689954,6888.061347967479,6.89599566904639,68.63995,3.7216104577970515,28.7129,2.107951538499464,57.883762
drilling,0.08240182360877162,7725.337568563649,7.041604299628702,76.633644,3.3789231056913405,29.059587,2.6341678644620483,62.343422
drilling,0.07888511342495896,7251.9490425243275,4.141042936974866,77.56259,2.1014241204209454,19.979357,1.789765574442919,64.65521
drilling,0.06973309360910207,6019.3517893864955,0.43956018959506765,3.062116,0.2692734813862477,4.4693108,0.15648040308700623,4.331336
street_music,0.00011139764662698854,2739.3132725979913,7.881659122929011,52.582752,5.731803258751101,53.43085,0.7376522082809489,89.63553
street_music,8.60062430033197e-05,2839.4998406385184,6.656076016625579,41.888794,6.169887738477524,69.23352,0.7976817646384665,70.30406
street_music,9.384339716326803e-05,2898.816799782039,5.524391348939794,34.47864,6.760002098263653,91.29182,0.8590635553954344,74.40002
street_music,0.000148252754661371,3077.420011564778,4.7398640979806546,33.04976,5.979598570806977,118.50258,0.780279670662529,106.73742
street_music,0.0001645574191702442,3345.9371512581756,4.549952402974925,33.101105,5.581753921698273,69.52257,0.8070987152865892,47.380302
street_music,0.00024067016438230116,3437.112468739305,3.8821105802188747,33.66673,4.1913876445149905,45.96718,0.6390133114134657,39.804916
dog_bark,0.0003840643703034388,1966.1823688390696,3.045107175728849,66.50659,5.911173430534403,386.1551,0.06585975639186405,43.334316
dog_bark,0.00032259032623728744,1753.0688899565534,2.4832073591039108,59.699387,4.824878754050773,331.5301,0.036445251239849645,25.739449
dog_bark,0.0003368026716212599,1925.6343080830316,2.7689956078461613,65.35167,4.875067166226001,392.91498,0.06439971549089316,45.199352
dog_bark,0.0003194097613614194,1754.9315949102875,3.141386670606961,66.90577,6.449341830026991,389.81253,0.06653742116798257,43.77386
street_music,2.5988360628458474e-05,1979.1207608081795,0.6324747555612619,10.47043,6.58966299196195,165.66644,0.25885848474632134,57.801632
