class,mean_spectral_flatness,mean_spectral_centroid,low_mean_amp,low_max_amp,mid_mean_amp,mid_max_amp,high_mean_amp,high_max_amp
drilling,0.00012274302509796613,2748.7993229142003,0.9531056524664933,8.355071,6.547760491133147,66.244514,0.6942122091805116,52.15422
drilling,5.072548794777359e-05,2462.5079572733243,1.0367665088203046,9.109149,9.506122934462,118.90427,0.7888177867042424,46.057262
drilling,3.8400778000810746e-05,2338.9826025312864,1.218961780183827,9.269056,10.281629677381746,50.173702,0.7717965908307048,44.696472
drilling,4.5279509414694324e-05,2352.183034511775,1.2064998284077433,8.126852,10.120396357216624,51.751827,0.7960857872753659,41.55495
drilling,4.95901850534711e-05,2435.9689759843022,1.8812992425291948,44.67668,9.890786444660655,54.999447,0.8522579261821945,66.4663
drilling,3.859218297978826e-05,2634.2112258843867,1.2183949503471818,10.511016,7.598000819333523,79.326775,0.9897734927640206,72.769356
drilling,3.3569821974104846e-05,2598.8067046466385,2.5247249173877786,39.750286,8.157110220265155,79.57548,1.0187870456066865,74.270905
drilling,4.802902570362135e-05,2976.316928259742,0.6767823753120593,12.231806,6.179011997338371,79.89498,1.2036472157280986,59.108166
drilling,4.4841646039445105e-05,2972.239428988267,0.7094061105365804,7.906737,5.9015725911386285,84.54947,1.1425111882568264,60.38935
drilling,2.7077182955732837e-05,2513.209549661229,3.5196274983985485,38.11985,8.239519075284365,62.904934,0.9723662390010032,73.796455
drilling,2.8567559673029935e-05,2480.7581698398344,2.862068773964285,27.529148,8.3905116119691,107.98118,0.9452155244170566,55.076134
drilling,2.870193828631022e-05,2465.3580329264037,2.966508129675534,18.485107,8.46529973364699,112.5284,0.944836365156806,54.574883
drilling,2.8240874356318577e-05,2511.2817875670253,3.1655638636705343,18.073689,8.40727769408394,68.600296,0.9787144693170419,54.897617
drilling,2.8519004761461552e-05,2505.8626083286244,2.3131070307271084,16.381937,8.608616146980097,75.103714,0.9480174040973006,120.90562
